AREA_NAME_EN,STATUS_CODE,PRE_REGISTRATION_NUMBER,PROJECT_NAME_EN,MASTER_PROJECT_EN,LAND_TYPE_EN,STATUS_CODE_EN,PROCEDURE_NAME_EN,CREATION_week_category,CREATION_year_category,CREATION_day_name,CREATION_after_min_date,CREATION_hour_category,CREATION_month_name,CURRENT_STATUS_week_category,CURRENT_STATUS_year_category,CURRENT_STATUS_day_name,CURRENT_STATUS_after_min_date,CURRENT_STATUS_hour_category,CURRENT_STATUS_month_name,INSTANCE_DATE_week_category,INSTANCE_DATE_year_category,INSTANCE_DATE_day_name,INSTANCE_DATE_after_min_date,INSTANCE_DATE_month_name,PROCEDURE_DATE_week_category,PROCEDURE_DATE_day_name,PROCEDURE_DATE_after_min_date,PROCEDURE_DATE_month_name,PROCEDURE_YEAR_str,SEPARATED_REFERENCE_str,CREATION_year_after_min_year_str,MUNC_ZIP_CODE_str,SEPARATED_FROM_str,PRE_REGISTRATION_NUMBER_first_portion,CURRENT_STATUS_year_after_min_year,SEPARATED_REFERENCE,INSTANCE_DATE_day_normalized,INSTANCE_DATE_year_after_min_year,tree_3,PROCEDURE_AREA,CREATION_year_after_min_year,PROCEDURE_NUMBER,MUNC_NUMBER,MUNC_ZIP_CODE,ACTUAL_WORTH
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,51,"""2019""",Thursday,Rare cases,December,40,Thursday,Rare cases,October,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.6129032258064521,4,4,-0.10170045199204301,4,1.02016268612076,0.6313914876860071,1.4647622736214299,1300000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Monday,Rare cases,March,51,Saturday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.8387096774193549,3,4,-0.10170045199204301,4,-1.20239645838303,0.6313914876860071,1.4647622736214299,1274000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,24,"""2016""",Monday,Rare cases,June,13,Sunday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.419354838709677,1,5,-0.0522558032755101,3,-0.0744868221097607,-0.778011621117245,-0.18655993111095898,3606888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,33,"""2013""",Monday,Rare cases,"""10""",August,9,2010,Monday,1946,12,March,6,"""2017""",Tuesday,Rare cases,February,6,Tuesday,Rare cases,February,"""2017.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.22580645161290303,2,9,0.23119077361525503,0,-0.623768054345184,0.0219325534864646,-1.91899971783021,13127400.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""12""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,38,"""2015""",Sunday,Rare cases,September,10,Wednesday,Rare cases,March,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.6451612903225811,0,5,-0.0430430702476467,2,1.33662302205693,-1.71167080437905,0.0104399108571162,3847888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0294058401928093,3,0.29137458636049396,0.6876925439631,-0.18655993111095898,5128888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,24,"""2019""",Monday,Rare cases,June,24,Monday,Rare cases,June,"""2019.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.32258064516129,4,5,-0.0532769557227733,3,-0.7025162986816961,-0.579550397740489,-0.18655993111095898,3100000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Thursday,Rare cases,June,17,Thursday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.29032258064516103,1,5,-0.0510483091407902,3,-0.0974754400216618,0.728041634295018,-0.18655993111095898,3524888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""12""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,31,"""2015""",Tuesday,Rare cases,July,20,Monday,Rare cases,May,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9032258064516129,0,5,-0.0554459729647703,2,0.6464753651698599,0.330415424338042,0.0104399108571162,3473888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0261649855645609,3,0.250777665367137,0.820000026214271,-0.18655993111095898,5048888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,9,Monday,414,February,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0578639427012095,3,-0.157148022686596,0.6998911061564711,-0.18655993111095898,3487888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,13,"""2019""",Wednesday,Rare cases,March,Rare cases,Friday,Rare cases,September,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,6.75,-0.320149281494146,0.870967741935484,4,5,-0.0558216378066832,2,-1.1055507914350302,0.18802066950389199,0.0104399108571162,4050888.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Delayed Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,17,"""2018""",Monday,Rare cases,April,10,Thursday,Rare cases,March,"""2018.0""",11459115.0,"""6""",302.0,21089085.0,BRM,9.5,3.5503370862989403,0.7419354838709681,3,6,0.0290592369301319,6,0.33441710500405397,-1.8059750736431899,-2.09282310780204,18000000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,23,"""2015""",Sunday,Rare cases,June,8,Wednesday,Rare cases,February,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.22580645161290303,0,5,-0.0459827967089649,2,-0.0426940526571316,0.76170497419403,0.0104399108571162,3668888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,45,"""2018""",Monday,1372,November,21,Friday,Rare cases,May,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,3,4,-0.0971745850870929,4,0.0243153229584098,0.6313914876860071,1.4647622736214299,1500000.0
Island 2,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Delayed Sell,Rare cases,"""2015""",Sunday,Rare cases,"""12""",April,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,19,"""2015""",Wednesday,Rare cases,May,Rare cases,Wednesday,Rare cases,May,"""2015.0""",11459115.0,"""2""",302.0,11459115.0,Unknown,11.25,3.5503370862989403,0.193548387096774,0,9,0.12347484313073599,2,-0.351328476112654,-1.84585498850613,-2.09282310780204,31000000.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2016""",Wednesday,Rare cases,April,16,Wednesday,Rare cases,April,"""2016.0""",11459115.0,"""2""",302.0,11459115.0,JB,11.25,3.5503370862989403,0.6451612903225811,1,9,0.12346738946323801,2,-0.47214100003264503,-1.84069405834739,-2.09282310780204,29680495.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Thursday,1134,"""11""",February,48,2011,Sunday,2589,11,December,17,"""2016""",Wednesday,450,April,8,Tuesday,Rare cases,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0401838433953098,3,-0.426652883738883,-0.716080459212442,-0.18655993111095898,4259888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2017""",Tuesday,Rare cases,December,Rare cases,Tuesday,Rare cases,September,"""2017.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,2,4,-0.10170045199204301,4,1.31216704555491,0.6313914876860071,1.4647622736214299,1300000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""10""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2017""",Wednesday,Rare cases,January,Rare cases,Sunday,Rare cases,August,"""2017.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.129032258064516,2,5,-0.054032757607098,1,-1.53744333646074,0.8078014640209009,0.0104399108571162,5054888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,15,"""2018""",Wednesday,Rare cases,April,Rare cases,Thursday,Rare cases,January,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.354838709677419,3,4,-0.10170045199204301,4,-1.1001704766045801,0.6313914876860071,1.4647622736214299,1274000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,552,"""13""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,5,"""2017""",Tuesday,Rare cases,January,5,Tuesday,Rare cases,January,"""2017.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,1.0,2,5,-0.0565670045565103,1,-1.08207305399308,1.09540602650306,0.0104399108571162,3235000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,Rare cases,"""2020""",Tuesday,Rare cases,February,26,Monday,Rare cases,June,"""2020.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.354838709677419,5,5,-0.0523049974809987,3,-1.22391771770481,-0.749861092978698,-0.18655993111095898,3907888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Monday,Rare cases,"""13""",July,Rare cases,Rare cases,Monday,Rare cases,11,Rare cases,28,"""2016""",Tuesday,Rare cases,July,28,Tuesday,Rare cases,July,"""2016.0""",11459115.0,"""3""",302.0,Rare cases,Rare cases,12.0,3.5503370862989403,0.387096774193548,1,10,0.241579695374346,3,0.15050816170884498,-1.8425707602233001,-2.09282310780204,49382900.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,44,"""2015""",Thursday,Rare cases,October,29,Monday,Rare cases,July,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9354838709677421,0,5,-0.0518533052306035,2,1.8472638114191597,-0.0376527310734599,0.0104399108571162,3757888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,29,"""2016""",Sunday,538,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.7741935483870971,1,5,-0.042485535918776005,3,0.21409370061410396,0.664702945983287,-0.18655993111095898,4602888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0126947176616848,3,0.285016032469969,0.827037658248908,-0.18655993111095898,5253888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,Rare cases,"""2013""",Thursday,Rare cases,"""10""",July,9,2010,Monday,1946,12,March,51,"""2017""",Tuesday,Rare cases,December,51,Tuesday,Rare cases,December,"""2017.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.6129032258064521,2,5,0.0319557321199602,0,6.05467000882709,-0.649926718086856,-1.91899971783021,4500000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Thursday,1134,"""11""",February,48,2011,Sunday,2589,11,December,21,"""2019""",Sunday,Rare cases,May,5,Monday,Rare cases,January,"""2019.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.8387096774193549,4,5,-0.0373544312129659,3,-0.7382220243746491,-0.770035638144657,-0.18655993111095898,4359888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,44,"""2018""",Wednesday,1367,October,9,Wednesday,Rare cases,February,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,1.0,3,4,-0.0930601606280471,4,-0.0348681401764844,0.6313914876860071,1.4647622736214299,1386000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,43,"""2017""",Wednesday,Rare cases,October,Rare cases,Wednesday,Rare cases,October,"""2017.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,2,5,-0.0412959305860518,3,1.03190155484173,-0.7733198664274872,-0.18655993111095898,4000000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0517742963551218,3,0.29039634730041397,0.6557886120727471,-0.18655993111095898,4133888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""12""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,23,"""2015""",Sunday,Rare cases,June,6,Sunday,Rare cases,February,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.22580645161290303,0,5,-0.0441313057023943,2,-0.0436722917172125,0.397859398003311,0.0104399108571162,3960888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,46,"""2019""",Wednesday,Rare cases,November,30,Monday,Rare cases,July,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.419354838709677,4,4,-0.0930601606280471,4,0.67924637368257,0.6313914876860071,1.4647622736214299,1330000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2019""",Tuesday,Rare cases,August,26,Thursday,Rare cases,June,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.870967741935484,4,4,-0.10170045199204301,4,0.00475054175679185,0.6313914876860071,1.4647622736214299,1442000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Thursday,542,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.054032757607098,3,0.335395344064135,-0.580488748678441,-0.18655993111095898,4119888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Wednesday,1190,"""12""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,12,Thursday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0540208317391008,3,-0.121931416523684,0.7120896683498409,-0.18655993111095898,4059888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,29,"""2020""",Wednesday,Rare cases,July,29,Wednesday,Rare cases,July,"""2020.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.48387096774193505,5,10,0.19897005975372797,2,1.0235865228310501,-1.83318725084378,-2.09282310780204,36000000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Sunday,560,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.040795044130168,3,0.316319682392557,0.6679871742661179,-0.18655993111095898,3766888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,43,"""2018""",Thursday,Rare cases,October,6,Tuesday,Rare cases,February,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.806451612903226,3,4,-0.10170045199204301,4,-0.0695956268093563,0.6313914876860071,1.4647622736214299,1274000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,46,"""2019""",Monday,Rare cases,November,26,Sunday,Rare cases,June,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.354838709677419,4,4,-0.0971745850870929,4,0.638160333159172,0.6313914876860071,1.4647622736214299,1654000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,18,Sunday,Rare cases,May,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0459410561709746,3,0.29920049884114197,0.663764595045335,-0.18655993111095898,4514888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,24,"""2019""",Thursday,Rare cases,June,24,Thursday,Rare cases,June,"""2019.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.419354838709677,4,5,-0.0320369848196991,3,-0.6800168002998349,0.816246622462465,-0.18655993111095898,4800000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Tuesday,1132,"""10""",February,48,2011,Sunday,2589,11,December,17,"""2016""",Wednesday,450,April,7,Sunday,406,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0532143449157878,3,-0.431054959509247,-0.744230987350989,-0.18655993111095898,4144888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,33,"""2013""",Monday,Rare cases,"""10""",August,9,2010,Monday,1946,12,March,32,"""2020""",Tuesday,Rare cases,August,32,Tuesday,Rare cases,August,"""2020.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.129032258064516,5,5,0.0602945759483881,0,1.33760126111701,0.0191175006726099,-1.91899971783021,9033549.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Delayed Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,51,"""2017""",Monday,Rare cases,December,21,Thursday,Rare cases,May,"""2017.0""",11459115.0,"""6""",302.0,21089085.0,BRM,12.75,3.5503370862989403,0.580645161290323,2,10,0.17669104760139398,6,1.53862938796364,-1.8055058981742098,-2.09282310780204,41100000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,23,"""2018""",Tuesday,Rare cases,June,14,Wednesday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,3,4,-0.10170045199204301,4,-0.86001278735472,0.6313914876860071,1.4647622736214299,1500000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,31,"""2019""",Monday,Rare cases,July,29,Thursday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9354838709677421,4,5,-0.0625299385551274,2,-0.18502783589890198,0.40161280175511704,0.0104399108571162,3911888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Sunday,Rare cases,March,9,Sunday,Rare cases,March,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.0967741935483871,4,5,-0.0627252246435821,1,-0.49953169371491,0.257341345045064,0.0104399108571162,2600000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""11""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,19,"""2019""",Wednesday,Rare cases,May,51,Saturday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.258064516129032,4,5,-0.0541684143555666,1,-0.842893603803305,0.773668948652913,0.0104399108571162,4705888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,12,"""2019""",Monday,Rare cases,March,12,Monday,Rare cases,March,"""2019.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.580645161290323,4,5,-0.0384456481347129,3,-1.15495186396911,0.75666133790254,-0.18655993111095898,3600000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Tuesday,Rare cases,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.8387096774193549,1,5,-0.0475376317491043,3,0.270831566098796,0.6623570686384079,-0.18655993111095898,4262888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,6,"""2019""",Tuesday,Rare cases,February,28,Sunday,Rare cases,July,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,4,4,-0.0971745850870929,4,-1.3882618797983999,0.6313914876860071,1.4647622736214299,1485000.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,28,"""2017""",Thursday,Rare cases,July,25,Thursday,Rare cases,June,"""2017.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.419354838709677,2,10,0.20443359802996103,2,0.328547670643568,-1.8843273769621398,-2.09282310780204,39632100.0
